dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7
2.974219918251037598e-01,-1.583019196987152100e-01,1.256430298089981079e-01,-4.592263698577880859e-02,-2.138969898223876953e-01,3.426410257816314697e-04,-1.167023926973342896e-01,-1.595275402069091797e-01
4.679785370826721191e-01,2.615137696266174316e-01,1.115734949707984924e-01,-2.358841896057128906e-01,-5.415646433830261230e-01,1.787718236446380615e-01,5.766315385699272156e-02,-2.274263203144073486e-01
7.561257481575012207e-02,-3.985821604728698730e-01,2.932380735874176025e-01,4.038065671920776367e-04,7.605822384357452393e-02,1.295042335987091064e-01,-1.183110922574996948e-01,-6.183207035064697266e-03
6.879151463508605957e-01,9.222397208213806152e-01,3.606101572513580322e-01,-2.732374370098114014e-01,-8.955830335617065430e-01,6.874541044235229492e-01,3.484269976615905762e-01,-4.287431836128234863e-01
3.853889405727386475e-01,2.867927551269531250e-01,2.382825762033462524e-01,-2.681864202022552490e-01,-3.952614665031433105e-01,2.254052162170410156e-01,1.329078674316406250e-01,-1.760667562484741211e-02
6.313465833663940430e-01,7.233376502990722656e-01,5.279327630996704102e-01,-2.781814336776733398e-01,-9.705916047096252441e-01,5.046083927154541016e-01,1.747009605169296265e-01,-3.553154468536376953e-01
2.803672552108764648e-01,-9.527638554573059082e-03,1.784502118825912476e-01,-4.075913131237030029e-02,-1.300991624593734741e-01,9.399526566267013550e-02,-1.544232964515686035e-01,-1.778477430343627930e-01
2.647527456283569336e-01,1.673122495412826538e-01,1.855222433805465698e-01,-3.464505970478057861e-01,-2.279608398675918579e-01,5.983301252126693726e-02,-9.304053336381912231e-02,-2.248336374759674072e-01
4.943808913230895996e-01,5.257260203361511230e-01,3.892855048179626465e-01,-1.628234982490539551e-03,-6.315492987632751465e-01,8.319234251976013184e-01,6.557610630989074707e-01,3.097952902317047119e-01
2.914293408393859863e-01,-1.307974159717559814e-01,4.157821238040924072e-01,-1.941293030977249146e-01,-3.020766973495483398e-01,1.077583432197570801e-02,7.741031050682067871e-02,7.610723376274108887e-03
4.920514225959777832e-01,4.400030374526977539e-01,2.771164476871490479e-01,-2.197798639535903931e-01,-5.342913269996643066e-01,3.398383557796478271e-01,2.106451988220214844e-01,-8.288609981536865234e-02
4.902210831642150879e-01,9.938696026802062988e-02,2.492946684360504150e-01,-1.187631636857986450e-01,-5.072497725486755371e-01,1.189568862318992615e-01,1.108867526054382324e-01,3.398515284061431885e-02
1.196492016315460205e-01,-4.482819437980651855e-01,2.663871049880981445e-01,6.401310861110687256e-02,2.067143172025680542e-01,-1.918046772480010986e-01,-3.899884521961212158e-01,-1.724465489387512207e-01
4.194113314151763916e-01,2.094755619764328003e-01,1.686276346445083618e-01,-9.821508824825286865e-02,-4.996334910392761230e-01,2.475837171077728271e-01,1.267039030790328979e-01,-1.731298565864562988e-01
7.321819663047790527e-01,7.496702075004577637e-01,8.762161731719970703e-01,-2.297610491514205933e-01,-1.396538615226745605e+00,7.007151842117309570e-01,3.657555878162384033e-01,-2.486312687397003174e-01
2.039440274238586426e-01,4.818028211593627930e-01,5.527948737144470215e-01,-3.963587880134582520e-01,-2.926224470138549805e-01,5.655002593994140625e-01,3.941913843154907227e-01,2.635629475116729736e-01
7.370171546936035156e-01,1.115190386772155762e+00,4.998804926872253418e-01,-3.541651070117950439e-01,-1.111807346343994141e+00,7.795328497886657715e-01,2.920681834220886230e-01,-6.069421768188476562e-01
3.069238960742950439e-01,5.959382653236389160e-02,1.275684386491775513e-01,-2.766693532466888428e-01,-3.516714572906494141e-01,4.004091024398803711e-04,-7.929512858390808105e-02,-2.871513962745666504e-01
1.090312302112579346e-01,-3.433360457420349121e-01,3.200205564498901367e-01,1.148703694343566895e-01,2.421736866235733032e-01,-6.421425938606262207e-02,-3.193075954914093018e-01,-1.894719898700714111e-02
6.257789134979248047e-01,4.698197841644287109e-01,4.698405861854553223e-01,-1.453650593757629395e-01,-9.882457852363586426e-01,6.487379670143127441e-01,4.546963572502136230e-01,-2.191001772880554199e-01
2.134867012500762939e-01,1.364321261644363403e-01,3.696196973323822021e-01,-2.588927149772644043e-01,-2.044885903596878052e-01,2.578212022781372070e-01,9.903466701507568359e-02,2.014041095972061157e-01
2.886116802692413330e-01,-2.336663156747817993e-01,1.288873255252838135e-01,-4.252040386199951172e-02,-2.555409073829650879e-01,-7.483878731727600098e-02,-1.886415481567382812e-01,-2.941610217094421387e-01
3.518309295177459717e-01,-5.758680403232574463e-02,7.319918274879455566e-02,-1.150306835770606995e-01,-2.612038254737854004e-01,6.153590232133865356e-02,-2.543692849576473236e-02,3.760132938623428345e-02
4.383765459060668945e-01,1.051074564456939697e-01,7.761869579553604126e-02,-1.454902291297912598e-01,-4.887443184852600098e-01,1.166475191712379456e-01,3.388154134154319763e-02,-1.420462280511856079e-01
5.105080008506774902e-01,4.727828502655029297e-01,5.572773218154907227e-01,-2.453688532114028931e-01,-9.152190089225769043e-01,5.452075600624084473e-01,2.855129539966583252e-01,5.106106773018836975e-02
6.489387750625610352e-01,3.543394804000854492e-01,3.937713205814361572e-01,-9.519179165363311768e-02,-9.409399628639221191e-01,5.698082447052001953e-01,3.346007466316223145e-01,-1.645480096340179443e-01
4.647817015647888184e-01,6.414959430694580078e-01,7.370442152023315430e-01,-3.294758200645446777e-01,-8.775201439857482910e-01,6.317749619483947754e-01,2.979812920093536377e-01,8.923703432083129883e-02
1.429346501827239990e-01,-2.247563451528549194e-01,2.535331249237060547e-01,-1.002268493175506592e-02,9.609125554561614990e-02,-2.546065300703048706e-02,-2.023067921400070190e-01,3.696440905332565308e-02
5.895136594772338867e-01,6.587090492248535156e-01,4.474463462829589844e-01,-1.909029483795166016e-01,-8.006549477577209473e-01,5.642130970954895020e-01,2.691599726676940918e-01,-1.512897014617919922e-01
3.092732131481170654e-01,2.464968115091323853e-01,3.689209520816802979e-01,-3.044596314430236816e-01,-5.221651196479797363e-01,1.418355405330657959e-01,1.450040936470031738e-01,-3.052835166454315186e-02
8.238369226455688477e-02,-5.755546689033508301e-01,2.757137119770050049e-01,5.868983268737792969e-02,2.097673863172531128e-01,-3.171429634094238281e-01,-4.972446858882904053e-01,-3.235578536987304688e-01
4.842353463172912598e-01,2.708659768104553223e-01,1.534625738859176636e-01,-5.433675646781921387e-02,-4.751024842262268066e-01,2.850878238677978516e-01,1.765945404767990112e-01,7.629856467247009277e-03
5.041605234146118164e-01,3.370698690414428711e-01,1.206337660551071167e-01,-3.401722013950347900e-01,-7.611173987388610840e-01,1.926713287830352783e-01,9.535138309001922607e-02,-4.630165100097656250e-01
5.775382518768310547e-01,7.420365810394287109e-01,3.684615790843963623e-01,-2.410102784633636475e-01,-6.909860968589782715e-01,5.957844257354736328e-01,3.371232450008392334e-01,-1.998335123062133789e-01
1.984881609678268433e-01,-2.690905332565307617e-01,1.917854994535446167e-01,2.099901437759399414e-03,1.040971428155899048e-01,-1.266290992498397827e-01,-2.879219353199005127e-01,-2.679443359375000000e-02
3.369029760360717773e-01,1.716598868370056152e-01,2.218496501445770264e-01,-9.911526739597320557e-02,-4.303250908851623535e-01,2.692895531654357910e-01,2.310890555381774902e-01,-3.104515373706817627e-03
1.270829737186431885e-01,-4.587439298629760742e-01,3.233785629272460938e-01,3.710547089576721191e-02,2.133127301931381226e-01,-2.128853499889373779e-01,-3.535403311252593994e-01,-1.992398798465728760e-01
3.474375605583190918e-01,2.526813745498657227e-01,4.678771495819091797e-01,-3.061155080795288086e-01,-5.425894260406494141e-01,2.465204596519470215e-01,1.066326051950454712e-01,1.096034944057464600e-01
4.270443320274353027e-01,4.052640795707702637e-01,3.620981276035308838e-01,-4.474175870418548584e-01,-6.693582534790039062e-01,1.152578219771385193e-01,7.759769260883331299e-02,-2.680405676364898682e-01
5.999182462692260742e-01,7.007835507392883301e-01,2.446061223745346069e-01,-3.257701992988586426e-01,-7.931707501411437988e-01,4.890192151069641113e-01,1.830068230628967285e-01,-4.545781016349792480e-01
4.331716895103454590e-01,6.737707257270812988e-01,5.772035121917724609e-01,-2.544926404953002930e-01,-7.009800076484680176e-01,8.187783956527709961e-01,4.882488548755645752e-01,2.325472533702850342e-01
6.762953996658325195e-01,5.847897529602050781e-01,4.492843151092529297e-01,-1.762547194957733154e-01,-9.602121710777282715e-01,4.200205802917480469e-01,1.615719646215438843e-01,-3.245191276073455811e-01
6.507824659347534180e-01,4.772134423255920410e-01,1.848405897617340088e-01,-2.100758254528045654e-02,-7.432708144187927246e-01,4.543946385383605957e-01,2.081991732120513916e-01,-2.410623729228973389e-01
1.671154350042343140e-01,-3.483536839485168457e-01,2.531264722347259521e-01,6.703197956085205078e-02,2.185816317796707153e-01,-1.636879146099090576e-01,-3.872419595718383789e-01,-6.966924667358398438e-02
3.280628919601440430e-01,-7.891599833965301514e-02,1.536028534173965454e-01,-6.109250336885452271e-02,-2.836450338363647461e-01,3.131932765245437622e-02,-9.456236660480499268e-02,-1.734618246555328369e-01
2.969946563243865967e-01,-1.773265749216079712e-01,1.724620312452316284e-01,-5.951255559921264648e-03,-1.311380118131637573e-01,-1.460537314414978027e-02,-2.010029405355453491e-01,-1.765983104705810547e-01
6.587525606155395508e-01,8.186617493629455566e-01,8.420210480690002441e-01,-2.931980490684509277e-01,-1.161903262138366699e+00,5.658450722694396973e-01,2.290113866329193115e-01,-2.675190865993499756e-01
1.979684382677078247e-01,-2.614654600620269775e-01,1.714738309383392334e-01,-2.372039854526519775e-02,7.461656630039215088e-02,-1.299225986003875732e-01,-2.632172107696533203e-01,-2.060340344905853271e-02
-4.042053222656250000e-02,-6.408219039440155029e-02,5.782105326652526855e-01,2.796834707260131836e-02,3.527786731719970703e-01,3.531039357185363770e-01,-7.917068898677825928e-02,1.781677305698394775e-01
7.595288753509521484e-01,7.574883699417114258e-01,3.853134512901306152e-01,-1.567608267068862915e-01,-1.075781345367431641e+00,5.887320041656494141e-01,1.938205212354660034e-01,-4.937734007835388184e-01
1.244580149650573730e-01,-1.200256496667861938e-01,2.495626956224441528e-01,-1.764357388019561768e-01,-2.815284132957458496e-01,3.361828625202178955e-01,3.039351701736450195e-01,1.668928861618041992e-01
6.122469902038574219e-01,7.257220745086669922e-01,3.989586234092712402e-01,-1.758663058280944824e-01,-7.725666165351867676e-01,6.330231428146362305e-01,3.319159150123596191e-01,-1.558487713336944580e-01
5.966359376907348633e-02,-2.424534708261489868e-01,2.960085570812225342e-01,6.110447645187377930e-02,5.643348395824432373e-02,1.351071894168853760e-01,2.412018552422523499e-02,1.530209928750991821e-01
4.038354754447937012e-01,6.106336414813995361e-02,1.697781682014465332e-01,-2.142913639545440674e-01,-3.727226853370666504e-01,3.009410947561264038e-02,5.404246225953102112e-02,-5.687773227691650391e-05
6.512290239334106445e-01,3.566356301307678223e-01,1.478752344846725464e-01,-9.981898963451385498e-02,-8.063719272613525391e-01,3.436033129692077637e-01,1.176490038633346558e-01,-3.756666779518127441e-01
-1.262342929840087891e-02,-4.736841917037963867e-01,4.315271675586700439e-01,2.291817069053649902e-01,4.211769104003906250e-01,-3.730619698762893677e-02,-3.590322434902191162e-01,1.976906508207321167e-02
4.310470223426818848e-01,1.700007319450378418e-01,3.818140327930450439e-01,-2.310153543949127197e-01,-5.441756248474121094e-01,7.145901024341583252e-02,9.191226959228515625e-02,3.009538352489471436e-02
4.789710640907287598e-01,5.617860555648803711e-01,1.723388880491256714e-01,-2.301885783672332764e-01,-5.631980895996093750e-01,5.265340805053710938e-01,1.472747623920440674e-01,-3.082815706729888916e-01
5.517548322677612305e-01,4.466823339462280273e-01,2.893782854080200195e-01,-1.670617163181304932e-01,-7.057734727859497070e-01,4.551808834075927734e-01,2.572407126426696777e-01,-1.017427742481231689e-01
5.031961202621459961e-01,3.655784130096435547e-01,4.657476544380187988e-01,-2.251972705125808716e-01,-7.273440361022949219e-01,2.250507175922393799e-01,1.155230700969696045e-01,-9.468217194080352783e-02
4.552112221717834473e-01,5.417389869689941406e-01,4.814147055149078369e-01,-2.244153171777725220e-01,-7.258985042572021484e-01,6.275849938392639160e-01,3.429133892059326172e-01,1.107794195413589478e-01
6.616678237915039062e-01,3.729553222656250000e-01,2.048651427030563354e-01,-1.188309043645858765e-01,-8.105818033218383789e-01,3.335657715797424316e-01,1.423071622848510742e-01,-3.256404399871826172e-01
5.832154750823974609e-01,3.201697468757629395e-01,4.341647028923034668e-01,-2.192093878984451294e-01,-8.208761811256408691e-01,2.600814402103424072e-01,1.959923803806304932e-01,-2.763695716857910156e-01
-1.222237944602966309e-01,-6.833652853965759277e-01,4.567431509494781494e-01,3.963401317596435547e-01,5.332922339439392090e-01,2.607755362987518311e-03,-3.880123794078826904e-01,1.848365366458892822e-02
5.673975348472595215e-01,3.687936067581176758e-01,2.493171840906143188e-01,-1.392982602119445801e-01,-6.841890215873718262e-01,2.955877482891082764e-01,1.137717813253402710e-01,-1.981506347656250000e-01
1.814558058977127075e-01,-2.071087807416915894e-01,2.714794874191284180e-01,-3.688034415245056152e-02,1.179384738206863403e-01,-7.791042327880859375e-02,-3.041971325874328613e-01,-9.423393011093139648e-02
5.234756469726562500e-01,7.126566171646118164e-01,3.921985626220703125e-01,-2.282852828502655029e-01,-5.905494689941406250e-01,6.348318457603454590e-01,3.713630437850952148e-01,-7.609188556671142578e-02
2.581728696823120117e-01,-1.286649554967880249e-01,1.891494095325469971e-01,-1.278699040412902832e-01,-9.978703409433364868e-02,-3.352038562297821045e-02,-1.173999756574630737e-01,5.860306322574615479e-02
7.442668676376342773e-01,6.347419023513793945e-01,2.945917844772338867e-01,2.410957217216491699e-02,-8.507983684539794922e-01,6.217905879020690918e-01,3.341800868511199951e-01,-2.538412511348724365e-01
1.485587358474731445e-01,-4.002999663352966309e-01,2.967076301574707031e-01,1.145529448986053467e-01,2.940877079963684082e-01,-1.856612861156463623e-01,-4.555142521858215332e-01,-1.024468690156936646e-01
2.788167595863342285e-01,-3.118745237588882446e-02,3.045786917209625244e-01,-2.317542135715484619e-01,-3.893058896064758301e-01,1.333671808242797852e-01,1.393264532089233398e-01,8.456349372863769531e-03
5.097239613533020020e-01,2.527055144309997559e-01,4.514570236206054688e-01,-2.113669663667678833e-01,-6.738170385360717773e-01,1.421229541301727295e-01,1.377707719802856445e-01,-1.920700073242187500e-02
4.846419692039489746e-01,4.413289576768875122e-02,1.112089902162551880e-01,-1.971787214279174805e-01,-5.269594788551330566e-01,5.618059635162353516e-02,1.173743307590484619e-01,-1.213162541389465332e-01
4.798339605331420898e-01,7.959105372428894043e-01,5.116375088691711426e-01,1.714462041854858398e-02,-7.967172265052795410e-01,1.095588207244873047e+00,9.640867114067077637e-01,1.842287629842758179e-01
6.594030857086181641e-01,8.222301006317138672e-01,4.323234260082244873e-01,-3.051252961158752441e-01,-9.884805679321289062e-01,5.207253098487854004e-01,1.920124143362045288e-01,-4.896762371063232422e-01
3.524492084980010986e-01,1.678777784109115601e-01,3.524734377861022949e-01,-2.535643279552459717e-01,-6.859462857246398926e-01,4.547955989837646484e-01,3.636926114559173584e-01,3.185735642910003662e-02
2.833190858364105225e-01,-1.798264235258102417e-01,2.158406674861907959e-01,4.352955520153045654e-02,-4.307688772678375244e-02,-2.597469650208950043e-02,-2.343071401119232178e-01,-1.255702674388885498e-01
1.696994006633758545e-01,-2.837275266647338867e-01,2.100584954023361206e-01,2.224931120872497559e-02,1.299094110727310181e-01,-9.768691658973693848e-02,-2.809999585151672363e-01,-4.320420324802398682e-03
5.747126936912536621e-01,9.674690961837768555e-01,7.372386455535888672e-01,-3.367549180984497070e-01,-1.084902882575988770e+00,7.024787068367004395e-01,3.522113561630249023e-01,-3.453750312328338623e-01
3.328121900558471680e-01,-1.177040785551071167e-01,2.262390702962875366e-01,-1.091029644012451172e-01,-2.166204899549484253e-01,-4.592571035027503967e-02,-1.520474068820476532e-02,1.210639253258705139e-01
6.409454941749572754e-01,8.387888073921203613e-01,4.209232330322265625e-01,-3.876451253890991211e-01,-1.003481268882751465e+00,5.285062789916992188e-01,1.519492119550704956e-01,-5.634666681289672852e-01
2.212560027837753296e-01,7.750563323497772217e-02,3.031102120876312256e-01,-2.577804327011108398e-01,-9.523229300975799561e-02,1.051765009760856628e-01,-1.052144020795822144e-01,-8.705070614814758301e-02
